,MetadataField,Metadata
0,NSGL Document #:,CASG-R-08-004
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Strain-​associated virulence factors of Streptococcus iniae in hybrid-striped bass
3,Author:,"Buchanan, John T."
4,,"Colvin, Kelly M."
5,,"Vicknair, Mike R."
6,,"Patel, Silpa K."
7,,"Timmer, Anjuli M."
8,,"Nizet, Victor"
9,Publication Year :,2008
10,Source Citation:,"""Science Direct,"" 2008."
11,# Pages / Video Length:,9
12,Publication Type:,reprints (peer-reviewed)
13,Project #:,R/A-124
14,Abstract:,"Streptococcus iniae is a major fish pathogen producing invasive infections that result in economic losses in aquaculture. Development of in vitro models of S. iniae virulence may provide insight to the pathogenesis of infection in vivo. Three S. iniae strains (K288, 94-426, and 29178) were tested for virulence in a hybrid-striped bass (HSB) model using intraperitoneal injection. S. iniae strains K288 and 94-426 caused high levels of mortality in HSB (lethal dose 2 105 CFU) while strain 29178 was avirulent even upon IP challenge with 1000-fold higher inocula. In vitro assays were developed to test for the presence of characteristics previously associated with virulence in other species of pathogenic Streptococcus in animals and humans. In vitro differences relevant to virulence were not detected for beta-hemolysin activity, sensitivity to antimicrobial peptides, or adherence and invasion of epithelial cell layers. However, in whole-blood killing assays, the pathogenic strains were resistant to blood clearance, while 29178 was cleared (P < 0.001) and more sensitive to complement (P < 0.001). The avirulent strain 29178 was most efficiently phagocytosed and was most susceptible to intracellular killing (P < 0.01) by the carp leukocyte cell line (CLC). When exposed to reactive oxygen species, strain 29178 was most susceptible. When the oxidative burst of CLC cells was inhibited, intracellular survival of 29178 was rescued fivefold, while no significant enhancement in survival of K288 or 94- 426 was detected. Our results indicate that resistance to phagocytosis, oxidative killing, and associated phagocytic clearance is a significant factor in S. iniae virulence."
