,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-88-063
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Changes in plasma thyroxine levels during smoltificaton in hatchery-reared one-year and two-year Atlantic salmon (""Salmo salar"")"
3,Author:,"Lin, Richard J."
4,,"Cross, Thomas F."
5,,"Mills, Cristopher P. R."
6,,"Nishioka, Richard S."
7,,"Grau, E. Gordon"
8,,"Bern, Howard A."
9,Publication Year :,1988
10,Source Citation:,"""Aquaculture,"" 74:369-378, 1988."
11,Publication Type:,reprints (peer-reviewed)
12,Project #:,R/F-101
13,Abstract:,"The authors followed the plasma thyroxine (T4) pattern of one- and two-year Atlantic salmon in Ireland in two consecutive years and have attempted to correlate these T4 patterns with rainfall, water flow and water temperature, in addition to the lunar cycle. In June of both years, an increase in plasma T4 in both year-class fish occurred as water temperature increased. No significant difference was found in triiodothyronin​e between the year-classes or within each year-class during the smoltification process."
