,MetadataField,Metadata
0,NSGL Document #:,CASG-R-15-011
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Nutrient Loading through Submarine Groundwater Discharge and Phytoplankton Growth in Monterey Bay, CA"
3,Author:,"Lecher, Alanna L."
4,,"Mackey, Katherine"
5,,"Kudela, Raphael"
6,,"Ryan, John"
7,,"Fisher, Andrew"
8,,"Murray, Joseph"
9,,"Paytan, Adina"
10,Publication Year :,2015
11,Source Citation:,"Environmental Science and Technology, 49:6665-6673, May 19, 2015"
12,DOI #:,10.1021/acs.est​.5b00909
13,# Pages / Video Length:,9
14,Publication Type:,reprints (peer-reviewed)
15,Abstract:,"We quantified groundwater discharge and associated nutrient fluxes to Monterey Bay, California, during the wet and dry seasons using excess 224Ra as a tracer. Bioassay incubation experiments were conducted to document the response of bloom-forming phytoplankton to submarine groundwater discharge (SGD) input. Our data indicate that the high nutrient content (nitrate and silica) in groundwater can stimulate the growth of bloom-forming phytoplankton. The elevated concentrations of nitrate in groundwater around Monterey Bay are consistent with agriculture, landfill, and rural housing, which are the primary land-uses in the area surrounding the study site. These findings indicate that SGD acts as a continual source of nutrients that can feed bloom-forming phytoplankton at our study site, constituting a nonpoint source of anthropogenic nutrients to Monterey Bay."
