,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-98-006
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Effects of salinity on sperm motility, fertilization, and development in the Pacific herring, ""Clupea pallasi"""
3,Author:,"Griffin, Frederick J."
4,,"Pillai, Murali C."
5,,"Vines, Carol A."
6,,"Kaaria, Juha"
7,,"Hibbard-​Robbins, Thea"
8,,"Yanagimachi, Ryuzo"
9,,"Cherr, Gary N."
10,Publication Year :,1998
11,Source Citation:,"""Biological Bulletin,"" 194:25-35, February 1998."
12,# Pages / Video Length:,11
13,Publication Type:,reprints (peer-reviewed)
14,Project #:,R/F-161
15,Abstract:,"This paper reports on the effects of salinity on fertilization and early development in a population of Pacific herring, ""Clupea pallasi,"" that migrate from oceanic waters into the San Francisco Bay estuary to spawn. The salinity tolerance range for fertilization in ""C. pallasi"" is described; and evidence is provided that a synergistic effect between elevated Na+ and K+ ions at elevated salinities is responsible for decreased fertilization, due to an inhibition of sperm motility; and the effects of lowered and elevated salinity on embryonic development are determined."
