,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-96-040
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"A new polyketide, secocurvularin, from the salt water culture of a sponge derived fungus"
3,Author:,"Abrell, Leif M."
4,,"Borgeson, Bethel"
5,,"Crews, Phillip"
6,Publication Year :,1996
7,Source Citation:,"""Tetrahedron Letters,"" 37(50):8983-​8984, 1996."
8,# Pages / Video Length:,2
9,Publication Type:,reprints (peer-reviewed)
10,Project #:,R/MP-63
11,Abstract:,"The salt water culture of an unidentified fungus separated from the Indo-Pacific sponge ""Spirastrella vagabunda"" has yielded a new mildly antibiotic polyketide, 14,15- secocurvularin."
