,MetadataField,Metadata
0,NSGL Document #:,SCU-T-74-006
1,Sea Grant Program/Affiliate:,Southern California Sea Grant
2,Title:,"MARINE STUDIES OF SAN PEDRO BAY, CALIFORNIA PART 6 CIRCULATION INVESTIGATIONS /2ND TITLE/ CURRENT MEASUREMENTS IN THE OUTER LOS ANGELES HARBOR"
3,Author:,"ROBINSON, KENDAL"
4,,"PORATH, HAROLD"
5,Editor :,"SOULE, DOROTHY F"
6,,"OGURI, MIKIHIKO"
7,Publication Year :,1974
8,# Pages / Video Length:,91
9,Publication Type:,technical reports/surveys​/patents
10,Program Report #:,USC-SG- 7-74 NOAA-74082004
