,MetadataField,Metadata
0,NSGL Document #:,SCU-H-17-002
1,Sea Grant Program/Affiliate:,Southern California Sea Grant
2,Title:,Condado De Los Angeles: Guia para la Pesca dentro y cerca de Areas Marinas Protegidas (Spanish)
3,Author:,"Grifman, Phyllis"
4,,Los Angeles MPA Collaborative
5,Publication Year :,2017
6,Publisher:,Los Angeles MPA Collaborative
7,# Pages / Video Length:,4
8,Publication Type:,"handbooks, manuals, guides"
9,Notes:,See also: SCU-H-17-001
10,Abstract:,"This pamphlet is the Spanish version of ""Los Angeles County: A guide to fishing in and near Marine Protected Areas."""
