,MetadataField,Metadata
0,NSGL Document #:,CASG-I-20-001
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Estuaries: Connecting Land to Ocean: A deep dive into coastal wetlands (Interactive online story map)
3,Author:,"Tharaldson, Tayler"
4,Editor :,"Tyburczy, Joe"
5,,"Sadrpour, Nick"
6,Publication Year :,2020
7,Publication Type:,"web/blog sites (topical), other web-based resources"
8,Grant/Contract #:,NA18OAR4170073
9,Project #:,C/P-18
10,URL:,https://caseagr​ant.ucsd.edu/ex​tension-​outreach/facts-​and-​resources/estua​ries-​connecting-​land-​to-​oceanhttps://www.arc​gis.com/apps/Ma​pJournal/index.​html?appid=8459​b9e773ad4e27a3b​e7beaec69a0c7 (What is an estuary? story)
11,Abstract:,"This Story Map provides a broad overview and explanations of estuaries and their importance in California, as well as how they're affected by climate change, sea-level rise, and other threats, and what solution are available. Developed by 2019 California Sea Grant Science Communication Fellow Tayler Tharaldson, this interactive guide to our wetlands explores the importance of estuaries, threats and governance, and how climate changes and other human impacts are affecting these ecosystems."
