,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-18-005
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"The Western Pacific barred knifejaw, Oplegnathus fasciatus (Temminck & Schlegel, 1844) (Pisces: Oplegnathidae), arriving with tsunami debris on the Pacific coast of North America"
3,Author:,"Ta, Nicholas"
4,,"Miller, Jessica A."
5,,"Chapman, John W."
6,,"Pleus, Allen E."
7,,"Calvanese, Thomas"
8,,"Miller-Morgan, Timothy"
9,,"Burke, James"
10,,"Carlton, James T."
11,Publication Year :,2018
12,Source Citation:,"Aquatic Invasions, 13(1):179-186, 2018"
13,DOI #:,10.3391/ai.2018​.13.1.14
14,# Pages / Video Length:,8
15,Publication Type:,reprints (peer-reviewed)
16,Program Report #:,ORESU-R-18-005
17,Project #:,A/ESG-07
18,Notes:,Open access
19,Abstract:,The Western Pacific Ocean barred knifejaw Oplegnathus fasciatus was found from 2013 to 2015 along the Pacific Coast of North America from Washington to California. The knifejaw was found in derelict vessels that had arrived on the Pacific Coast and that had been lost during the March 2011 Great Japan Earthquake and Tsunami. Knifejaw were also found free living in the wild in regions known to have received Japanese tsunami marine debris. No previous records of O. fasciatus are known east of the Hawaiian Archipelago.
