,MetadataField,Metadata
0,NSGL Document #:,CASG-I-06-004
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Fish virus could limit shipping -- Michigan seeks ban on ballast from eastern Great Lakes
3,Author:,"Gunderson, Jeff"
4,,"Hedrick, Ronald P."
5,,"Egan, Dan"
6,Publication Year :,2006
7,Source Citation:,"""Journal Sentinel,"" News: Wisconsin, November 18, 2006."
8,Publisher:,Journal Sentinel Online: News: Wisconsin:
9,# Pages / Video Length:,4
10,Publication Type:,"web/blog sites (topical), other web-based resources"
11,Project #:,R/F-88PD
12,URL:,http://www.json​line.com/story/​index.aspx?id=5​32633
13,Abstract:,"The shipping industry has been blamed in recent years for introducing many of the invasive species that are ravaging what's left of the Great Lakes native fish populations, but the fight to stop the spread of the latest microscopic invader might just threaten the monstrous freighters themselves."
