,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-85-076
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Endocrine involvement in the smoltification of salmon, with special reference to the role of the thyroid gland"
3,Author:,"Grau, E. Gordon"
4,,"Nishioka, Richard S."
5,,"Specker, Jennifer L."
6,,"Bern, Howard A."
7,Publication Year :,1985
8,Source Citation:,"""Current Trends in Comparative Endocrinology,"" B. Lofts and W. N. Holmes (eds.), pp. 491-493, 1985."
9,Publication Type:,reprints (peer-reviewed)
10,Project #:,R/F-45
11,Abstract:,"Research on the endocrine physiology of early salmonid development has advanced rapidly in recent years, not only with respect to smoltification-​associated endocrine changes, but also in relation to their dependent physiological, morphological, and behavioral consequences. This overview concentrates on several broad and interrelated themes and suggests several directions where future work may lead."
