,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-94-055
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Chloriolins A-C, chlorinated sesquiterpenes produced by fungal cultures separated from a ""Jaspis"" marine sponge"
3,Author:,"Cheng, Xing-Chung"
4,,"Varoglu, Mustafa"
5,,"Abrell, Leif"
6,,"Crews, Phillip"
7,,"Lobkovsky, Emil"
8,,"Clardy, Jon"
9,Publication Year :,1994
10,Source Citation:,"""Journal of Organic Chemistry,"" 59(21):6344-​6348, 1994."
11,# Pages / Video Length:,5
12,Publication Type:,reprints (peer-reviewed)
13,Project #:,R/MP-56
14,,R/XBP-2
15,Abstract:,"Three novel chlorinated terpenoids were isolated from an unidentified fungus taken from the Indo-Pacific sponge ""Jaspi"" aff. ""johnstoni"". Chloriolin A, a degraded bicyclic sesquiterpene, is accompanied by the new sesquiterpenes chloriolin B and C. The previously reported tricyclic sesquiterpenes coriolin B and dihydrocoriolin C, reported from the terrestrial wood-rotting fungus ""Coriolus consors"", were also present in the cultures."
