,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-87-028
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Serological relationships of five herpesviruses isolated from salmonid fishes
3,Author:,"Hedrick, R. P."
4,,"McDowell, T."
5,,"Eaton, W. D."
6,,"Kimura, T."
7,,"Sano, T."
8,Publication Year :,1987
9,Source Citation:,"""Sonderdruck aus Journal of Applied Ichthyology,"" 3(2):87-92, 1987."
10,Publication Type:,reprints (peer-reviewed)
11,Project #:,R/F-100
12,Abstract:,"The five herpesviruses isolated from salmonid fishes were compared for their serological relatedness by serum cross-​neutralization studies with polyclonal rabbit serum. They fell into two major groups. The three viruses from fishes in Japan, ""Oncorhynchus masou"" virus, yamame tumor virus, and nerka virus were closely related. They, however, differed considerably from two viruses from salmonid fishes in North American, ""Herpesvirus salmonis,"" and the steelhead herpesvirus; the latter two viruses were also closely related. This study indicated that the viruses in the two countries are serologically distinct and are not a result of transfers of infected fish or eggs between communities."
