,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-91-090
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Marine natural products from the seychelles
3,Author:,"He, H."
4,,"Venkateswarlu, Y."
5,,"Harper, M. K."
6,,"Faulkner, D. John"
7,,"Steiner, J. L. R."
8,,"Corcoran, E."
9,,"Clardy, J."
10,Publication Year :,1991
11,Source Citation:,"""Proceedings of Troisieme symposium sur les substances naturelles d'interet biologique de la region Pacifique-​Asie,"" C. Debitus, P. Armade, D. Laurant, and J.-P. Cosson, eds., pp 257- 264, August 20-26, 1991."
12,# Pages / Video Length:,8
13,Publication Type:,reprints (not peer-reviewed)
14,Project #:,R/MP-46
15,Abstract:,"Seychelles, a group of islands in the Indian Ocean, yielded 93 sponges, 14 soft corals, 10 tunicates, 4 zoanthids, 3 hard corals, 2 algae, and an anemone in a collecting expedition. The crude methanolic extracts of 124 samples were screened against the Gram-positive bacteria ""Staphylococcus aureus"" and ""Bacillus subtilis"", the Gram negative bacteria ""Escherichia coli"" and ""Pseudomonas aeruginosa"", and the fungus ""Candida albicans"". Seven extracts were very active against all microbes; however, all of these extracts were from organisms familiar from prior studies. The bioactivity data were unexceptional but the 1H NMR spectra revealed several unusual compounds."
