,MetadataField,Metadata
0,NSGL Document #:,CASG-R-10-028
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Philopatry and migration of Pacific white sharks
3,Author:,"Jorgensen, Salvador J."
4,,"Reeb, Carol A."
5,,"Chapple, Taylor K."
6,,"Anderson, Scot"
7,,"Perle, Christopher"
8,,"Van Sommeran, Sean R."
9,,"Fritz-Cope, Callaghan"
10,,"Brown, Adam C."
11,,"Klimley, A. Peter"
12,Publication Year :,2010
13,Source Citation:,"""Proceedings of the Royal Society B: Biological Sciences,"" 277:679-688, 2010."
14,DOI #:,10.1098/rspb.20​09.1155
15,# Pages / Video Length:,10
16,Publication Type:,reprints (peer-reviewed)
17,Project #:,E/PD-3
18,Abstract:,"Advances in electronic tagging and genetic research are making it possible to discern population structure for pelagic marine predators once thought to be panmictic. However, reconciling migration patterns and gene flow to define the resolution of discrete population management units remains a major challenge, and a vital conservation priority for threatened species such as oceanic sharks. Many such species have been flagged for international protection, yet effective population assessments and management actions are hindered by lack of knowledge about the geographical extent and size of distinct populations. Combining satellite tagging, passive acoustic monitoring and genetics, we reveal how eastern Pacific white sharks (Carcharodon carcharias) adhere to a highly predictable migratory cycle. Individuals persistently return to the same network of coastal hotspots following distant oceanic migrations and comprise a population genetically distinct from previously identified phylogenetic clades. We hypothesize that this strong homing behaviour has maintained the separation of a northeastern Pacific population following a historical introduction from Australia/New Zealand migrants during the Late Pleistocene. Concordance between contemporary movement and genetic divergence based on mitochondrial DNA demonstrates a demographically independent management unit not previously recognized. This population's fidelity to discrete and predictable locations offers clear population assessment, monitoring and management options."
