,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-86-003
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,A comparison of four apparatuses for recovering infectious pancreatic necrosis virus from rainbow trout
3,Author:,"Hedrick, R. P."
4,,"McDowell, T."
5,,"Rosemark, R."
6,,"Aronstein, D."
7,Publication Year :,1986
8,Source Citation:,"""The Progressive Fish-​Culturist,"" 48:47-51, 1986."
9,Publication Type:,reprints (peer-reviewed)
10,Project #:,A/AE-1
11,Abstract:,pathology; disease
12,,"Four tissue dispersion apparatuses were compared to determine which was most effective in recovering infectious pancreatic necrosis virus (IPNV) from rainbow trout (""Salmo gairdneri""). The Omnitron, Polytron, Stomacher, and mortar and pestle, routinely used in fish virology laboratories, were equally effective in liberating IPNV from carrier tissues; there were no significant differences in the concentrations recovered by the four methods. The advantages and disadvantages of each are discussed."
