,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-88-030
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Fijianolides, polyketide heterocycles from a marine sponge"
3,Author:,"Quinoa, Emilio"
4,,"Kakou, Yao"
5,,"Crews, Phillip"
6,Publication Year :,1988
7,Source Citation:,"""Journal of Organic Chemistry,"" 53(15):3642-​3644, 1988."
8,Publication Type:,reprints (peer-reviewed)
9,Project #:,R/MP-41
10,Abstract:,"A chocolate sponge, ""Spongia mycofijiensis"", collected from Vanuatu, became the object of an intense study because the liquid squeezed from freshly collected material rapidly (approx. 10 min) killed common tropical fish being held in an aquarium. Furthermore, its organic extracts showed anthelminthic activity. Two cytotoxic macrocyclic lactones, fijianolides A and B, were isolated; these are the first 20-membered ring lactones to be observed from a marine sponge."
