,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-95-048
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Enzyme inhibitors: new and known polybrominated phenols and diphenyl ethers from four Indo-Pacific ""Dysidea"" sponges"
3,Author:,"Fu, Xiong"
4,,"Schmitz, Francis J."
5,,"Govindan, Meledath"
6,,"Abbas, Sayed A."
7,,"Hanson, Kerry M."
8,,"Horton, Paul A."
9,,"Crews, Phil"
10,,"Laney, Maureen"
11,,"Schatzman, Randall C."
12,Publication Year :,1995
13,Source Citation:,"""Journal of Natural Products,"" 58(9):1384-​1391, September 1995."
14,# Pages / Video Length:,8
15,Publication Type:,reprints (peer-reviewed)
16,Project #:,R/MP-56
17,Abstract:,"Extracts and pure compounds isolated from four samples of ""Dysidea"" sp. sponges collected from the Indo-Pacific were assayed against five different enzyme assays, four of which are relevant to anticancer drug discovery and one of which may detect compunds significant in modulating the development of atherosclerotic plaque. The pure compounds that inhibited various enzymes were polybrominated phenols and polybrominated phenoxyphenols."
