,MetadataField,Metadata
0,NSGL Document #:,CUIMR-G-03-001
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,California marine protected area update
3,Author:,"McArdle, D."
4,,"Hastings, S."
5,,"Ugoretz, J."
6,Publication Year :,2003
7,# Pages / Video Length:,4
8,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
9,Program Report #:,T-051
10,Project #:,A/P-1
11,Abstract:,"This informational 4-page publication provides thumbnail maps and regulations for 12 of California's new marine- protected areas, in the Channel Islands."
