,MetadataField,Metadata
0,NSGL Document #:,MEULS-O-88-002
1,Sea Grant Program/Affiliate:,Maine Sea Grant
2,Title:,"Territorial Sea: Legal Developments in the Management of Ocean and Coastal Resources (Volume VIII, Number 2, Summer 1988)"
3,Editor :,"Rieser, Alison"
4,,"Burrowes, Todd R."
5,Publication Year :,1988
6,Publisher:,Marine Law Institute
7,,University Maine/New Hampshire Sea Grant
8,# Pages / Video Length:,20
9,Publication Type:,periodicals
10,Grant/Contract #:,NA81AA-D-0035
11,Abstract:,"This report includes the following papers: 1. California v. NOAA: may NOAA require changes in state coastal management programs? Jack Archer pp. 1-8. 2. Reauthorizing the Marine Mammal Protection Act: purposes, porpoises, and proposals--an east coast perspective. Todd R. Burrowes pp. 9-19."
