,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-96-053
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Bastadin 20 and bastadin O-sulfate esters from ""Ianthella basta"": novel odulators of the Ry1R FKBP12 receptor complex"
3,Author:,"Franklin, Melanie A."
4,,"Penn, Sharron G."
5,,"Lebrilla, Carlito B."
6,,"Lam, Tien H."
7,,"Pessah, Isaac N."
8,,"Molinski, Tadeusz F."
9,Publication Year :,1996
10,Source Citation:,"""Journal of Natural Products,"" 59:1121-1127, 1996."
11,# Pages / Video Length:,7
12,Publication Type:,reprints (peer-reviewed)
13,Project #:,R/MP-57
14,Abstract:,"The bastadins are a family of highly modified tetrapeptides occuring in the marine sponges ""Ianthella"" spp. and ""Psammaplysilla purpurea"". Bastadins 1-7 exhibit moderate antibacterial activity, while other bastadins have been shown to have in vitro cytotoxic activity against human tumor cell lines or antiinflammator​y activity. This paper reports the isolation of two new analogues from ""I. basta"" and two novel sulfate half-esters."
