,MetadataField,Metadata
0,NSGL Document #:,CASG-I-09-003
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Library of California Current Large Marine Ecosystem Law and Regulation (digital library)
3,Author:,"Ekstrom, J."
4,,"Spiteri, D."
5,Publication Year :,2009
6,# Pages / Video Length:,2
7,Publication Type:,"web/blog sites (topical), other web-based resources"
8,Project #:,R/OPC-ENV-02
9,URL:,http://www.cclm​e.org/
10,Abstract:,Governance of the California Current
11,,"Codified statutes and regulations are included in this collection, representing governmental level management within the scope of the California Current LME. Includes state laws from Washington, Oregon and California, as well as federal laws from the U.S. and Mexico."
