,MetadataField,Metadata
0,NSGL Document #:,CASG-I-19-001
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Reef Friendly Aquariums Website
3,Author:,"Myers, Monique R."
4,,"Culver, Carolynn S."
5,,"Bills, Marissa"
6,Publication Year :,2019
7,Publication Type:,"web/blog sites (topical), other web-based resources"
8,Grant/Contract #:,NA14OAR4170075
9,Notes:,Educational website
10,URL:,http://reeffrie​ndlyaquariums.m​si.ucsb.edu/
11,Abstract:,"The mission of this website is to help people enjoy marine aquarium animals using reef friendly approaches - those that cause the least loss and harm to natural reefs. The new Reef Friendly Aquariums website provides everything aquarium enthusiasts need to know to enjoy beautiful home aquariums, while avoiding unintended environmental impacts."
