,MetadataField,Metadata
0,NSGL Document #:,CASG-WR-08-006
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Seabird responses to variability in coastal upwelling at multiple time scales
3,Author:,"Jahncke, J."
4,,"Roth, J. E."
5,,"Elliott, M. L."
6,,"Bradley, R. W."
7,,"Saenz, B. L."
8,,"Warzybok, P."
9,,"Abraham, C. L."
10,,"Karnovsky, N. J."
11,Publication Year :,2008
12,Source Citation:,"""Colloquium Spring 2008,"" Sonoma State University, Rohnert Park, California, February 2008."
13,# Pages / Video Length:,25
14,Publication Type:,reprints (not peer-reviewed)
15,Project #:,R/CZ-202
