,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-95-024
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"""Pseudoklossia haliotis"" sp. n. (Apicomplexa) from the kidney of California abalone, ""Haliotis"" spp. (Mollusca)"
3,Author:,"Friedman, Carolyn S."
4,,"Gardner, George R."
5,,"Hedrick, Ronald P."
6,,"Stephenson, Mark"
7,,"Cawthorn, Richard J."
8,,"Upton, Steve J."
9,Publication Year :,1995
10,Source Citation:,"""Journal of Invertebrate Pathology,"" 66:33-38, 1995."
11,# Pages / Video Length:,6
12,Publication Type:,reprints (peer-reviewed)
13,Project #:,R/F-153
14,Abstract:,"A coccidian of the genus ""Pseudoklossia"" occurs in the kidneys of abalone, ""Haliotis"" spp., throughout waters off California. Parasites are often numerous in renal tissues, and developmental stages include oocysts, macrogametes, microgametocyte​s, and meronts. Renal coccidian infections occur in uninfected abalone after exposure to water occupied previously by infected animals. The life cycle of this parasite appears to be monoxenous and the coccidian evokes no host inflammatory response. Researchers have named this coccidian ""Pseudoklossia haliotis"" sp. n. and describe the morphologic characteristics of the endogenous stages and oocysts. This represents only the seventh named species described from the genus."
