,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-88-060
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Maternal triiodothyronin​e injections cause increases in swimbladder inflation and survival rates in larval striped bass, ""Morone saxatilis"""
3,Author:,"Brown, Christopher L."
4,,"Doroshov, Serge I."
5,,"Nunez, Jose M."
6,,"Hadley, Carl"
7,,"Vaneenennaam, Joel"
8,,"Nishioka, Richard S."
9,,"Bern, Howard A."
10,Publication Year :,1988
11,Source Citation:,"""The Journal of Experimental Zoology"" 248:168-176, 1988."
12,Publication Type:,reprints (peer-reviewed)
13,Project #:,R/F-101
14,Abstract:,"Recent results have indicated that thyroid and other hormones stored in yolk may represent an additional source of regulatory compounds that are capable of influencing larval development. The origin of thyroid hormones in unfertilized fish eggs has been tentatively ascribed to the deposition of hormones from the maternal circulation into the yolk of developing oocytes. However, the evidence in support of this hypothesis is indirect, and the unlikely possibility of de novo synthesis of thyroid hormones in yolk has not been ruled out. The present experiments were designed to address directly the question of maternal transfer of thyroid hormones to the eggs of the striped bass."
