,MetadataField,Metadata
0,NSGL Document #:,SCU-N-15-001
1,Sea Grant Program/Affiliate:,Southern California Sea Grant
2,Title:,"Urban Mariner: USC Sea Grant's Urban Ocean Report, Spring 2015: The call of the running and rising tide"
3,Author:,"Stevenson, Charlotte"
4,Editor :,"Hart, Juliette"
5,,"Mann, Alyssa Newton"
6,,"Rindge, Holly"
7,,"Grifman, Phyllis"
8,Publication Year :,2015
9,Publisher:,University of Southern California Sea Grant
10,# Pages / Video Length:,12
11,Publication Type:,periodicals
12,Program Report #:,USCSG-​PR-​05-​2015
13,Project #:,M-2f
14,Abstract:,"This issue of our mini-research journal focuses on USC Sea Grant's work directly with coastal managers, planners, and leaders throughout Southern California for successful adaptation planning. The issue also highlights how USC Sea Grant is integrating education with current research and outreach initiatives."
