,MetadataField,Metadata
0,NSGL Document #:,SCU-N-12-01a
1,Sea Grant Program/Affiliate:,Southern California Sea Grant
2,Title:,"Urban Mariner: USC Sea Grant 40th anniversary special edition: Retrospective in honor of Dr. Burt Jones (Volume 4, Number 1, June 2012)"
3,Author:,"Stevenson, Charlotte"
4,Editor :,"Grifman, Phyllis"
5,,"Hart, Juliette"
6,Publication Year :,2012
7,# Pages / Video Length:,7
8,Publication Type:,periodicals
9,Program Report #:,USCSG-​TR-​02-​2012
10,Project #:,CE-10
11,,CE-13
12,,CE-20
13,,CE-26
