,MetadataField,Metadata
0,NSGL Document #:,SCU-N-10-01c
1,Sea Grant Program/Affiliate:,Southern California Sea Grant
2,Title:,"Urban Mariner (Volume 2, Number 3, December 2010"
3,Editor :,"Stevenson, Charlotte"
4,,"Grifman, Phyllis"
5,,"Hart, Juliette"
6,Publication Year :,2010
7,# Pages / Video Length:,7
8,Publication Type:,periodicals
9,Program Report #:,USCSG-​TR-​07-​2010
10,Abstract:,The following article is included in this periodical: 1. The fire within: ship to shore: linking science to education.
