,MetadataField,Metadata
0,NSGL Document #:,SCU-R-13-010
1,Sea Grant Program/Affiliate:,Southern California Sea Grant
2,Title:,Short- and long-term conditioning of a temperate marine diatom community to acidification and warming
3,Author:,"Tatters, Avery O."
4,,"Roleda, Michael Y."
5,,"Schnetzer, Astrid"
6,,"Fu, Fei Xue"
7,,"Hurd, Catriona L."
8,,"Boyd, Philip W."
9,,"Caron, David A."
10,,"Lie, Alle A. Y."
11,,"Hoffmann, Linn J."
12,,"Hutchins, David A."
13,Publication Year :,2013
14,Source Citation:,"""Philosophical Transactions of the Royal Society B,"" 368(1627):1-14, October 2013."
15,DOI #:,10.1098/rstb.20​12.0437
16,# Pages / Video Length:,14
17,Publication Type:,reprints (peer-reviewed)
18,Program Report #:,USCSG-R-11-2014
19,Project #:,R/CE-34
20,Abstract:,"Ocean acidification and greenhouse warming will interactively influence competitive success of key phytoplankton groups such as diatoms, but how long-term responses to global change will affect community structure is unknown. We incubated a mixed natural diatom community from coastal New Zealand waters in a short-term (two-week) incubation experiment using a factorial matrix of warming and/or elevated pCO2 and measured effects on community structure. We then isolated the dominant diatoms in clonal cultures and conditioned them for 1 year under the same temperature and pCO2 conditions from which they were isolated, in order to allow for extended selection or acclimation by these abiotic environmental change factors in the absence of interspecific interactions. These conditioned isolates were then recombined into 'artificial' communities modelled after the original natural assemblage and allowed to compete under conditions identical to those in the short-term natural community experiment. In general, the resulting structure of both the unconditioned natural community and conditioned 'artificial' community experiments was similar, despite differences such as the loss of two species in the latter. pCO2 and temperature had both individual and interactive effects on community structure, but temperature was more influential, as warming significantly reduced species richness. In this case, our short-term manipulative experiment with a mixed natural assemblage spanning weeks served as a reasonable proxy to predict the effects of global change forcing on diatom community structure after the component species were conditioned in isolation over an extended timescale. Future studies will be required to assess whether or not this is also the case for other types of algal communities from other marine regimes."
