,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-02-040
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Cytotoxic beta-carbolines and cyclic peroxides from the Palauan sponge ""Plakortis nigra."""
3,Author:,"Sandler, Joel S."
4,,"Colin, Patrick L."
5,,"Hooper, John N. A."
6,,"Faulkner, D. John"
7,Publication Year :,2002
8,Source Citation:,"""Journal of Natural Products,"" 65:1258-1261, 2002."
9,# Pages / Video Length:,4
10,Publication Type:,reprints (peer-reviewed)
11,Project #:,R/MP-87
12,Abstract:,"Four beta-​carbolines, two cyclic peroxides, and two related gamma-lactones were isolated from the deep-water sponge ""Plakortis nigra"" from Palau. The structures of the eight new metabolites were elucidated by interpretation of spectroscopic data. Most of the metabolites inhibited the HCT-116 human colon tumor cell line."
