,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-94-008
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Two extracellular matrices from oocytes of the marine shrimp ""Sicyonia ingentis"" that independently mediate only primary or secondary sperm binding"
3,Author:,"Wikramanayake, Athula H."
4,,"Clark, Wallis H. Jr."
5,Publication Year :,1994
6,Source Citation:,"""Development Growth & Differentiation​,"" 36(1):89-101, 1994."
7,# Pages / Video Length:,13
8,Publication Type:,reprints (peer-reviewed)
9,Project #:,R/A-70
10,Abstract:,"During copulation in ""Sicyonia ingentis"" the male transfers sperm to the female's seminal receptacles where sperm undergo capacitation to make them competent to undergo the acrosome reaction (AR) in response to egg derived inducers. Uncapacitated sperm removed from males bind to the vitelline envelope but do not undergo the AR so these sperm can be used to study primary binding. Capacitated sperm can be induced to undergo acrosomal exocytosis using egg water and can be used to study secondary sperm binding. In this system where primary and secondary binding can be readily separated, it was demonstrated that ""S. ingentis"" ova possess two distinct oocytic extracellular matrices, one involved in primary and the other in secondary sperm binding. Both of these extracellular matrices were isolated and the components involved in primary sperm binding were examined."
