,MetadataField,Metadata
0,NSGL Document #:,CUIMR-N-03-010
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Bight Bulletin/Boleti​n de la Cuenca (No. 6 and No. 7, Spring/Primaver​a and Fall/Otorio 2003)"
3,Editor :,"Wesson, Dolores Maria"
4,,"Delgado, Oscar"
5,,"Weinzierl, Jane"
6,,"Johnson, Christina"
7,,"Walther-Mead, Yolanda S. (Translator)"
8,,"Herzka, Sharon Z. (Translator)"
9,Publication Year :,2003
10,Publisher:,"University of California Sea Grant College Program, San Diego"
11,# Pages / Video Length:,24
12,Publication Type:,periodicals
13,Grant/Contract #:,NA06RG0142
14,Project #:,A/P-1
15,Notes:,Published quarterly in English and Spanish
16,,Working together to protect the waters we share / Trabajando juntos para proteger las aguas que compartimos
17,Abstract:,"The Bight Bulletin is a bilingual newsletter addressing water quality, coastal watersheds and habitats. The goal of the newsletter is to provide a mechanism for information exchange in the Southern California Bight for local, state and federal officials, educators, students, and non-​governmental organizations working towards reducing the impact of pollution and habitat loss on the coastal environment. Topics of interest: Triple Border Fence Project; Restoration of tidal wetlands at the Tijuana River National Estuarine Research Reserve; Terrestrial mammals of the coastal sage scrub vegetation of Baja California; The U.S. Commission on ocean policy; US-Mexico cooperative efforts in California halibut research; Sardine disease in California waters."
