,MetadataField,Metadata
0,NSGL Document #:,CASG-WR-06-005
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Simulation of stormwater plumes in the Southern California Bight using the Regional Ocean Modeling Systems
3,Author:,"Deng, Eileen Y."
4,,"Dong, Changming"
5,,"Nezlin, Nikolay P."
6,,"Capet, Xavier"
7,,"McWilliams, James C."
8,,"Stolzenbach, Keith D."
9,Publication Year :,2006
10,Source Citation:,"""California and the World Ocean '06 Conference,"" Long Beach, California, September 17-20, 2006."
11,# Pages / Video Length:,1
12,Publication Type:,reprints (not peer-reviewed)
13,Project #:,R/CZ 193
