,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-89-064
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Effect of lunar-phased releases on adult recovery of coho salmon from Trinity River and Iron Gate hatcheries in California
3,Author:,"Nishioka, Richard S."
4,,"Grau, E. Gordon"
5,,"Bern, Howard A."
6,,"Lin, Richard J."
7,,"Hubbell, Paul M."
8,,"Knutson, Arthur C."
9,,"Hiser, Curtis"
10,,"Maria, Dennis"
11,,"Rightmier, Margaret"
12,,"Jochimsen, Werner"
13,Publication Year :,1989
14,Source Citation:,"""Aquaculture,"" 82:355-365, 1989."
15,# Pages / Video Length:,11
16,Publication Type:,reprints (peer-reviewed)
17,Project #:,R/F-101
18,Abstract:,"Salmon hatcheries have succeeded in rearing ever larger numbers over the years but total recovery (ocean and river catches and hatchery returns combined) has not increased correspondingly​. It appears that wild coho salmon migrate to the ocean on some natural cue (photoperiod, lunar, rainfall, temperature change, etc.) when they are physiologically competent to enter the ocean. However, a truly reliable indicator of ideal release time continues to elude us. This study was designed to test the hypothesis that release of fish on (or shortly after) the new moon closest to the vernal equinox will result in fish entering the ocean at a physiologically optimal time, adapting rapidly to seawater, and thus lead to enhanced adult recovery. Results are discussed."
