,MetadataField,Metadata
0,NSGL Document #:,CASG-G-13-005
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,The effects of freshwater flows on the native Olympia oyster in San Francisco Estuary
3,Author:,"Chang, Andrew"
4,,"Coomber, Caitlin"
5,,"Johnson, Christina"
6,Publication Year :,2013
7,# Pages / Video Length:,2
8,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
9,Project #:,R/SF-33
10,Abstract:,"After heavy winter storms, salinity levels in the San Francisco Estuary can drop precipitously, stressing and sometimes killing organisms such as the native Olympia oyster (Ostrea conchaphila) and invasive Mediterranean mussel (Mytilus galloprovincial​is)."
