,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-92-005
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"Stock delineation of Dover sole in the California-​British Columbia region, based on tagging studies conducted during 1948- 1979"
3,Author:,"Westrheim, S. Jergen"
4,,"Barss, William H."
5,,"Pikitch, Ellen K."
6,,"Quirollo, Lawrence F."
7,Publication Year :,1992
8,Source Citation:,"""North American Journal of Fisheries Management,"" 12:172- 181, 1992."
9,# Pages / Video Length:,10
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,WSG-TA 92-05
12,Project #:,R/F-79
13,Abstract:,"The Dover sole ""Microstomus pacificus"" is distributed from northern Baja California to the Bering Sea at depths to at least 1,100 m. No coastwide assessment of Dover sole stock(s) has been published to date, although one is 'pending.' Stock delineation is an important first step in the assessment process, and in 1985 a working group was established by the Technical Subcommittee of the Canada-United States Groundfish Committee to collate the available coastwide information from tagging studies on stock delineation of Dover sole. This has been accomplished. The purpose of this report is to summarize the evidence for stock delineation, based on the reports of the individual fisheries agencies."
