,MetadataField,Metadata
0,NSGL Document #:,CASG-W-93-003
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Papers and abstracts: Ocean Governance Study Group Berkeley conference 1993
3,Author:,"Scheiber, Harry N."
4,,"Caron, David D."
5,,"Cicin-Sain, Biliana"
6,,"Van Dyke, Jon"
7,,"Knecht, Robert W."
8,,Jarman
9,,"M., Casey"
10,,"Swain, Alan Christie"
11,Publication Year :,1993
12,Source Citation:,"""Berkeley Conference, January 10-13, 1993"
13,# Pages / Video Length:,208
14,Publication Type:,conference/work​shop proceedings
15,Project #:,R/NP-1-21I
