,MetadataField,Metadata
0,NSGL Document #:,SCU-R-11-003
1,Sea Grant Program/Affiliate:,Southern California Sea Grant
2,Title:,The aquarium hobby industry and invasive species: has anything changed?
3,Author:,"Walter, Linda"
4,,"Odom, Rachel"
5,,"Zaleski, Susan"
6,Publication Year :,2011
7,Source Citation:,"""Frontiers in Ecology and the Environment,"" 9(4):206-207, 2011"
8,DOI #:,10.1890/11.WB.0​07
9,# Pages / Video Length:,2
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,USCSG-R-05-2011
