,MetadataField,Metadata
0,NSGL Document #:,MEULS-O-81-001
1,Sea Grant Program/Affiliate:,Maine Sea Grant
2,Title:,"Territorial Sea: Legal Developments in the Management of Interjurisdicti​onal Resources (Volume 1, Number 2, April 1981)"
3,Editor :,"Rieser, Alsion"
4,,"Grant, Martha"
5,,"Silver, Richard"
6,Publication Year :,1981
7,Publisher:,University of Maine/New Hampshire Sea Grant
8,,"Marine Law Institute, University of Maine School of Law"
9,# Pages / Video Length:,8
10,Publication Type:,periodicals
11,Abstract:,Articles in this newsletter issue include:1. Overlapping state and federal jurisdiction under the Fishery Conservation and Management Act (FCMA): Judicial interpretation of section 206(a) in California v. Weeren. 2. When do state fishery regulations conflict with fishery management plans (FMP)?
