,MetadataField,Metadata
0,NSGL Document #:,CASG-G-06-007
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Tuna response to pursue seine sorting grids: the behavioral response of captive yellowfin tuna (Thunnus albacares) to bycatch reduction devices for commercial purse seine fisheries
3,Author:,"Nelson, Peter A."
4,,"Scholey, Vernon P."
5,,"Olson, Robert J."
6,,"Margulies, Daniel"
7,Publication Year :,2006
8,# Pages / Video Length:,1
9,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
