,MetadataField,Metadata
0,NSGL Document #:,CASG-R-13-032
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Accurate assessment of marine protected area success depends on metric and spatiotemporal scale of monitoring
3,Author:,"Moffitt, Elizabeth A."
4,,"White, J. Wilson"
5,,"Botsford, Louis W."
6,Publication Year :,2013
7,Source Citation:,"""Marine Ecology Progress Series,"" 489:17-28, August 2013."
8,DOI #:,10.3354/meps104​25
9,# Pages / Video Length:,12
10,Publication Type:,reprints (peer-reviewed)
11,Project #:,R/FISH-211
12,Abstract:,"Marine protected areas are being monitored to determine whether they increase abundance of fished populations, with responses often expected within a few years. Evaluations typically compare abundance inside versus outside or after versus before implementation, but the temporal and spatial scales over which these measures can reflect marine protected area success are untested. We modeled the response of fished populations for a range of marine protected area sizes, fishing intensities, larval dispersal distances, and adult movement ranges. Our results, which can inform experimental design and interpretation of monitoring, show that the spatial and temporal scale of population responses to marine protected areas will be determined by simple relationships between marine protected area size, larval and adult movement distances, and generation time, in addition to the effects of exploitation rate. The largest effects of marine protected areas should be expected with 'outside' samples located at least 2 dispersal units from the edge, and after 2 generations have passed since establishment. In general, monitoring studies over time (after versus before) should provide better assessment of marine protected area success than monitoring over space (inside versus outside), but understanding of the limitations of each type of measurement is key. Because it may take many years for marine protected area effects to be fully realized, we strongly caution against judgment of marine protected area effectiveness at inappropriately short time frames."
