,MetadataField,Metadata
0,NSGL Document #:,MEULS-O-87-002
1,Sea Grant Program/Affiliate:,Maine Sea Grant
2,Title:,"Territorial Sea: Legal Developments in the Management of Interjurisdicti​onal Resources (Volume 7, Number 2, Summer/Fall 1987)"
3,Editor :,"Rieser, Alison"
4,,"Burrowes, Todd"
5,Publication Year :,1987
6,Publisher:,University of Maine/New Hampshire Sea Grant
7,,"Marine Law Institute, University of Southern Maine School of Law"
8,# Pages / Video Length:,14
9,Publication Type:,periodicals
10,Grant/Contract #:,NA81AA-D-0035
11,Abstract:,"Territorial Sea is a publication of the Marine Law Institute of the University of Maine School of Law. Papers in this issue include: Granite Rock Co. v. California Coastal Commission: with friends like this, who needs enemies?; Supreme Court finds OCS is not ""In Alaska""; California wins appeal of thresher shark consistency decision; and Appeals Court upholds Delaware's coastal law."
