,MetadataField,Metadata
0,NSGL Document #:,SCU-R-72-001
1,Sea Grant Program/Affiliate:,Southern California Sea Grant
2,Title:,"SEDIMENT TRANSPORT ON THE SANTA BARBARA- OXNARD SHELF, SANTA BARBARA CHANNEL, CALIFORNIA CHAPTER 14"
3,Author:,"DRAKE, DAVID E"
4,,"KOLPACK, RONALD L"
5,,"FISCHER, PETER J"
6,Publication Year :,1972
7,Source Citation:,"SHELF SEDIMENT TRANSPORT, SWIFT, DUANE AND PILKEY (EDITORS), PP. 307-331, 1972."
8,Publisher:,"DOWDEN, HUTCHINSON & ROSS, INC. STROUDSBURG, PENNSYLVANIA"
9,Publication Type:,reprints (not peer-reviewed)
10,Program Report #:,NSF G# GA-13083 NSF G# GA-22842 NSF G# GB-8206
