,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-85-038
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Kinetics of chitinase production. II. Relationship between bacterial growth, chitin hydrolysis and enzyme synthesis"
3,Author:,"Young, Manuel E."
4,,"Bell, Richard L."
5,,"Carroad, Paul A."
6,Publication Year :,1985
7,Source Citation:,"""Biotechnology and Bioengineering,​"" 27:776-780, 1985."
8,Publication Type:,reprints (peer-reviewed)
9,Project #:,R/F-34
10,Abstract:,"A model for chitinase production during growth of ""Serratia marcescens"" QMB 1466 on chitin was developed using the rate of chitin hydrolysis to estimate bacterial growth rate. In relating growth with enzyme synthesis the total enzyme concentration was used as the sum of the enzyme present in the bulk of the fermentation broth and the enzyme adsorbed on the chitin particles. The model's equations were fitted to experimental results from both continuous and batch fermentation to obtain parameters describing substrate yield, metabolic maintenance, and enzyme yields."
