,MetadataField,Metadata
0,NSGL Document #:,SCU-N-10-01b
1,Sea Grant Program/Affiliate:,Southern California Sea Grant
2,Title:,"Urban Mariner (Volume 2, Number 2, June 2010): Keeping an eye on the ocean"
3,Editor :,"Grifman, Phyllis"
4,,"Hart, Juliette"
5,,"Stevenson, Charlotte"
6,Publication Year :,2010
7,# Pages / Video Length:,5
8,Publication Type:,periodicals
9,Program Report #:,USCSG-​TR-​02-​2010
10,URL:,http://urbanmar​iner.urbanocean​.org/images/sto​ries/Newsletter​Pics/Jun2010/um​4_june2010_fina​l.pdf
