,MetadataField,Metadata
0,NSGL Document #:,CASG-N-06-01b
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,California Sea Grant News (Spring 2006): Science Serving California's Coast
3,Author:,"Furse, Joann (designer)"
4,,"Johnson, Christina S. (science writer)"
5,Editor :,"Gear, Marsha"
6,Publication Year :,2006
7,Publisher:,California Sea Grant College Program
8,# Pages / Video Length:,8
9,Publication Type:,periodicals
10,Grant/Contract #:,NA04OAR4170038
11,Project #:,A/P-1
12,Abstract:,Articles in the Spring 2006 issue: Tagging study uncovers hidden movements of sharks-Fishers collaborate by returning tags; (Thresher Shark Tags and Retrieval); Seeking Cause of Seabird Die-offs; Sport fish found to contain toxin produced during algal blooms-Sea Grant to Study Anglers?( Exposure to Domoic Acid); Food Technologists? Honoree; Sea Grant Fellow Update.
