,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-94-014
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Histopathology, blood chemistry, and physiological status of normal and moribund striped bass (""Morone saxatilis"") involved in summer mortality ('die-off') in the Sacramento--San Joaquin Delta of California"
3,Author:,"Young, G."
4,,"Brown, C. L."
5,,"Nishioka, R. S."
6,,"Folmar, L. C."
7,,"Andrews, M."
8,,"Cashman, J. R."
9,,"Bern, H. A."
10,Publication Year :,1994
11,Source Citation:,"""Journal of Fish Biology,"" 44:491-512, 1994."
12,# Pages / Video Length:,22
13,Publication Type:,reprints (peer-reviewed)
14,Project #:,R/F-145
15,Abstract:,"The striped bass, ""Morone saxatilis"", was first introduced into the San Francisco Bay--Delta system in the late 1800s, and a thriving commercial fishery had been established by the turn of the century. However, the population has been in decline since the early 1960s, coinciding with industrializati​on of the region, intensive agricultural practices, and increased freshwater exports from the system. The summer die-off in the lower delta has been an annual occurrence for more than 40 yrs. In 1985, efforts were begun to collect moribund fish near the Carquinez Strait and to compare their physiological state with that of 'healthy' fish from adjacent waters. Early results suggested liver disease as an important component of the pathology of striped bass during the summer mortality. This study extends previous observations on moribund and healthy striped bass caught near the Carquinez Strait area and compares them with adult fish caught off the coast of the San Francisco peninsula."
