,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-95-043
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Novel alkaloids from the sponge ""Batzella"" sp.: inhibitors of HIV gp120-human CD4 binding"
3,Author:,"Patil, Ashok D."
4,,"Kumar, N. Vasant"
5,,"Kokke, Wilhelmus C."
6,,"Bean, Mark F."
7,,"Freyer, Alan J."
8,,"DeBrosse, Charles"
9,,"Mai, Shing"
10,,"Truneh, Alemseged"
11,,"Faulkner, D. John"
12,,"Carte, Brad"
13,,"Breen, Ann L."
14,,"Hertzberg, Robert P."
15,,"Johnson, Randall K."
16,,"Westley, John W."
17,,"Potts, Barbara C. M."
18,Publication Year :,1995
19,Source Citation:,"""Journal of Organic Chemistry,"" 60(5):1182-​1188, 1995."
20,# Pages / Video Length:,7
21,Publication Type:,reprints (peer-reviewed)
22,Project #:,R/MP-46
23,Abstract:,"The Caribbean sponge ""Batzella"" sp. contains a number of guanidine alkaloids, two of which, batzelladines A and B, inhibit binding of HIVgp-120 to CD4 and are therefore potential inhibitors of HIV. In addition to the known metabolites ptilomycalin A, ptilocaulin, carambescin A, crambescidin 800, and crambescidin 816, ""Batzella"" sp. contains five new alkaloids, batzelladines A-E, the structures of which were elucidated by interpretation of spectral data and chemical degradation."
