,MetadataField,Metadata
0,NSGL Document #:,SCU-T-20-004
1,Sea Grant Program/Affiliate:,Southern California Sea Grant
2,Title:,Coastline and People (CoPe) Synthesis Report
3,Author:,"Teutonico, Rita"
4,,"Blalock, Jackson"
5,,"Boss, Steve"
6,,"Burch, Sissi"
7,,"Glazer, Brian"
8,,"Goodall, Jon"
9,,"Gopalakrishnan, Sathya"
10,,"Grubbs, Melodie"
11,,"Haines, John"
12,,"Harris, Lora"
13,,"Perry, Simona"
14,,"Raubenheimer, Britt"
15,Publication Year :,2020
16,# Pages / Video Length:,28
17,Publication Type:,technical reports/surveys​/patents
18,Abstract:,"The first publication from Coastlines and People (CoPe) was created in March 2020, with USC Sea Grant represented on the report's team. The CoPe effort seeks to build capacity and explore research focused on understanding the impacts of coastal environmental variability, coastal development, and natural hazards on populated coastal regions. This document synthesizes CoPE's initiative, including the focus, goals and framework."
