,MetadataField,Metadata
0,NSGL Document #:,CUIMR-N-73-001
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Marine Advisory Programs Newsletter (March, May, July, and October 1973)"
3,Author:,"Dewees, Christopher M."
4,Publication Year :,1973
5,Publisher:,University of California Sea Grant Cooperative Extension
6,# Pages / Video Length:,32
7,Publication Type:,periodicals
8,Program Report #:,73-1
9,,73-2
10,,73-3
11,,73-4
12,Abstract:,"The Marine Advisory Program develops communication lines between researchers and the marine resource users. Input from marine resource users helps define research priorities while advisory publications, workshops and personal contact extend useful information to the user. The Sea Grant Marine Advisory Program is a part of the University of California Cooperative Extension system."
