,MetadataField,Metadata
0,NSGL Document #:,CASG-R-10-035
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Reproductive timing alters population connectivity in marine metapopulations
3,Author:,"Carson, Henry S."
4,,"Lopez-Duarte, Paola C."
5,,"Rasmussen, Linda"
6,,"Wang, Dexiang"
7,,"Levin, Lisa A."
8,Publication Year :,2010
9,Source Citation:,"""Current Biology,"" 20:1926-1931, November 2010."
10,DOI #:,10.1016/j.cub.2​010.09.057
11,# Pages / Video Length:,6
12,Publication Type:,reprints (peer-reviewed)
13,Project #:,R/ANS-209
14,Abstract:,"Populations of most marine organisms are connected by the dispersal of larval stages, with profound implications for marine conservation [1]. Because of the extreme effort needed to empirically measure larval exchange, multispecies conservation efforts must estimate connectivity by extrapolation using taxonomy, adult distribution, life history, behavior, or phenology. Using a 6-year record of connectivity realized through trace-elemental fingerprinting of larval shells, we document the seasonal and interannual variability of larval exchange for two congeneric mussel species with overlapping but distinct distribution, life history, and reproduction timing. We reveal consistent autumn poleward movement and spring equatorward movement for both species, coincident with near-shore surface currents. However, because the major reproductive seasons differ, the dominant source-sink dynamics of these two congeneric species are nearly opposite. Consideration of present and future reproductive timing as altered by climate change is crucial to marine connectivity and conservation, especially for the numerous coastal areas subject to seasonal current reversals."
