,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-93-053
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Recurrent patterns in surface thermal fronts associated with cold filaments along the west coast of North America
3,Author:,"Randerson, James T."
4,,"Simpson, James J."
5,Publication Year :,1993
6,Source Citation:,"""Remote Sensing of Environment,"" 46:146-163, 1993."
7,# Pages / Video Length:,18
8,Publication Type:,reprints (peer-reviewed)
9,Project #:,R/OE-25
10,,R/OE-27
11,Abstract:,"Previous studies indicate that cold filaments off northern California have sharp southern and diffuse northern thermal boundaries. In this study, 44 satellite images taken from three coastal regions in the California Current system over a period of 10 years were used to examine the regional variation in surface frontal structure associated with cold filaments. The recurrent, ubiquitous patterns found in the satellite-​determined frontal structure are discussed in terms of their potential effects on acoustic propagation and regional implications on ecological community structure in the California Current system."
