,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-85-023
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Storage of dressed chinook salmon, ""Oncorhynchus tshawytscha"", in refrigerated freshwater, diluted seawater, seawater, and in ice"
3,Author:,"Bronstein, M. N."
4,,"Price, R. J."
5,,"Strange, E. M."
6,,"Melvin, E. F."
7,,"DeWees, C. M."
8,,"Wyatt, B. B."
9,Publication Year :,1985
10,Source Citation:,"""Marine Fisheries Review,"" 47(1):68-72, 1985."
11,Publication Type:,reprints (peer-reviewed)
12,Project #:,A/AE-1
13,Abstract:,seafood;storage​;refrigeration
14,,"Dressed salmon were held at 0 deg. C in refrigerated freshwater, diluted seawater, and seawater for 7 days, and then in ice for 9 days. Another group was held in ice for the entire 16-day period. The effects of chilling media on selected physical, chemical, microbial, and sensory changes were compared with each system showing particular advantages and disadvantages. Undiluted saltwater is not recommended, however, for storage longer than 3 days, and no fish should be held longer than 4 days if acceptable fish are to reach the point of consumption in a typical distribution chain."
