,MetadataField,Metadata
0,NSGL Document #:,CASG-R-20-043
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Machine Learning Based Predictions of Dissolved Oxygen in a Small Coastal Embayment
3,Author:,"Valera, Manuel"
4,,"Walter, Ryan K."
5,,"Bailey, Barbara A."
6,,"Castillo, Jose E."
7,Publication Year :,2020
8,Source Citation:,"Journal of Marine Science and Engineering, 8(12): Article 1007, 2020"
9,DOI #:,10.3390/jmse812​1007
10,Publisher:,MDPI
11,# Pages / Video Length:,16
12,Publication Type:,reprints (peer-reviewed)
13,Grant/Contract #:,NA18OAR4170073
14,Project #:,R/HCE-07
15,Notes:,Open access article
16,Abstract:,"Coastal dissolved oxygen (DO) concentrations have a profound impact on nearshore ecosystems and, in recent years, there has been an increased prevalance of low DO hypoxic events that negatively impact nearshore organisms. Even with advanced numerical models, accurate prediction of coastal DO variability is challenging and computationally expensive. Here, we apply machine learning techniques in order to reconstruct and predict nearshore DO concentrations in a small coastal embayment while using a comprehensive set of nearshore and offshore measurements and easily measured input (training) parameters. We show that both random forest regression (RFR) and support vector regression (SVR) models accurately reproduce both the offshore DO and nearshore DO with extremely high accuracy. In general, RFR consistently peformed slightly better than SVR, the latter of which was more difficult to tune and took longer to train. Although each of the nearshore datasets were able to accurately predict DO values using training data from the same site, the model only had moderate success when using training data from one site to predict DO at another site, which was likely due to the the complexities in the underlying dynamics across the sites. We also show that high accuracy can be achieved with relatively little training data, highlighting a potential application for correcting time series with missing DO data due to quality control or sensor issues. This work establishes the ability of machine learning models to accurately reproduce DO concentrations in both offshore and nearshore coastal waters, with important implications for the ability to detect and indirectly measure coastal hypoxic events in near real-time. Future work should explore the ability of machine learning models in order to accurately forecast hypoxic events."
