,MetadataField,Metadata
0,NSGL Document #:,CUIMR-T-94-003
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Human and organizational errors in loading and discharge operations at marine terminals
3,Author:,"Hart, Tom"
4,,"Bea, Robert"
5,,"Roberts, Karlene"
6,Publication Year :,1994
7,# Pages / Video Length:,89
8,Publication Type:,technical reports/surveys​/patents
9,Project #:,R/OE-28
10,Abstract:,"The purpose of this project is to study the occurence and then be able to minimize the likelihood of human error in one specific area of the marine industry: spills in California waters during tanker loading and discharging operations of petrochemicals at marine terminals. The paper describes tanker loading and discharge operations in general; and the individual, system, environmental, organizational and procedural factors that go into increasing the probability of spill incidents."
