,MetadataField,Metadata
0,NSGL Document #:,HAWAU-MR-12-001
1,Sea Grant Program/Affiliate:,Hawaii Sea Grant
2,Title:,In memoriam: in memory of Professor Howard A. Bern
3,Author:,"Grau, E. Gordon"
4,,"Nishioka, Richard S."
5,,"Bern, Allen"
6,,"Hirano, Tetsuya"
7,,"Borski, Russel"
8,,"Clarke, Craig"
9,,"Foskett, Kevin"
10,,"Guillette, Louis J. Jr."
11,,"Iguchi, Taisen"
12,,"Jones, Lovell A."
13,,"Loretz, Christopher"
14,,"McCormick, Stephen"
15,,"MacLachlan, Anne"
16,,"Mason, Carol A."
17,,"Mills, Karen T."
18,,"Nagahama, Yoshitaka"
19,,"Nicoll, Charles S."
20,,"Richman, N. Harold"
21,,"Sheridan, Mark"
22,,"Speck, Jennifer L."
23,,"Sullivan, James J."
24,,"Turner, Timothy"
25,,"Young, Graham"
26,Publication Year :,2012
27,Source Citation:,"""General and Comparative Endocrinology,"" 176:121-123, 2012."
28,# Pages / Video Length:,3
29,Publication Type:,reprints (not peer-reviewed)
30,Program Report #:,UNIHI-​SEAGRANT-​JC-​12-​09
31,Project #:,M/PM-1
32,Abstract:,"Howard Bern, a professor emeritus of Integrative Biology and a research endocrinologist of the Cancer Research Laboratory at the University of California, Berkeley, will be remembered as a gentleman, a scholar, a mentor and a friend. He was brilliant and captivating; he enlightened and inspired; his magnificent impact on science and on people's lives continues."
