,MetadataField,Metadata
0,NSGL Document #:,CASG-R-05-015
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Skeleton of ""Euplectella"" sp.: structural hierarchy from the nanoscale to the macroscale"
3,Author:,"Aizenberg, Joanna"
4,,"Weaver, James C."
5,,"Thanawala, Monica S."
6,,"Sundar, Vikram C."
7,,"Morse, Daniel E."
8,,"Fratzi, Peter"
9,Publication Year :,2005
10,Source Citation:,"""Science,"" 309(No. 5732):275-278, July 2005."
11,# Pages / Video Length:,4
12,Publication Type:,reprints (peer-reviewed)
13,Project #:,R/MP-92
14,Abstract:,"Structural materials in nature exhibit remarkable designs with building blocks, often hierarchically arranged from the nanometer to the macroscopic length scales. The authors report on the structural properties of biosilica observed in the hexactinellid sponge ""Euplectella"" sp. Consolidated, nanometer-​scaled silica spheres are arranged in well-defined microscopic concentric rings glued together by organic matrix to form laminated spicules. The assembly of these spicules into bundles, effected by the laminated silica-based cement, results in the formation of a macroscopic cylindrical square- lattice cagelike structure reinforced by diagonal ridges. The ensuing design overcomes the brittleness of its constituent material, glass, and shows outstanding mechanical rigidity and stability. The mechanical benefits of each of seven identified hierarchical levels and their comparison with common mechanical engineering strategies are discussed."
