,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-97-031
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Pitholides A-D, polyketides from a marine tunicate- derived culture of ""Pithomyces"" sp"
3,Author:,"Wang, Gui-Yang-Sheng"
4,,"Borgeson, Bethel M."
5,,"Crews, Phillip"
6,Publication Year :,1997
7,Source Citation:,"""Tetrahedron Letters,"" 38(49):8449-​8452, 1997."
8,# Pages / Video Length:,4
9,Publication Type:,reprints (peer-reviewed)
10,Project #:,R/MP-63
11,Abstract:,"Four new fungi pigments, pitholides A-D (2-5) were isolated from the salt water culture of the fungus ""Pithomyces"" sp. separated from the Indo-Pacific tunicate ""Oxycorynia fascicularis"". Their structures include the core of Austdiol (6), an ""Aspergillus"" metabolite."
