,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-92-069
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Restoring cordgrass marshes in southern California
3,Author:,"Zedler, Joy B."
4,Publication Year :,1992
5,Source Citation:,"""Restoring the nation's marine environment,"" G. W. Thayer, ed., College Park, Maryland, pp 7-51, 1992."
6,# Pages / Video Length:,45
7,Publication Type:,reprints (peer-reviewed)
8,Project #:,R/CZ-82
9,Abstract:,"The salt marshes of southern California have largely been lost to urbanization. The remnants of natural habitat are continually disturbed, yet they still support rare and endangered species. Efforts to restore intertidal marshes have focused on revegetation with cordgrass (""Spartina foliosa""), but full ecosystem functioning has not yet been demonstrated. In San Diego Bay, an area of high-intertidal marsh that was excavated to create lower-​intertidal marsh lacked functional equivalency with natural wetland remnants at 4-5 years of age. Several comparisons indicated less than 60% functional equivalency with an adjacent reference wetland. Understanding what causes functional inequivalency has led to new methods for improving restoration projects. Research is now underway to test the effectiveness of adding organic matter and nutrients to areas planted with cordgrass, and preliminary results indicate accelerated plant growth rates."
