,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-88-048
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Novel marine sponge-derived amino acids 7. The fenestins
3,Author:,"Omar, Siraj"
4,,"Tenebaum, Laura"
5,,"Manes, Lawrence V."
6,,"Crews, Phillip"
7,Publication Year :,1988
8,Source Citation:,"""Tetrahedron Letters,"" 29(43):5489-​5492, 1988."
9,Publication Type:,reprints (peer-reviewed)
10,Project #:,R/MP-41
11,Abstract:,"A majority of the amino acids isolated from marine sponges seemingly arise from tyrosine or tryptophan biosynthesis. Much of the other sponge amino acid chemistry falls into three categories: simple derivatives, mixed ketide-amino acids, and complex macrocyclic peptides. Here this list is expanded with the description of the first examples of medium ring cyclic polypeptides, the fenestins, from a Fiji collection of ""Leucophloeus fenestrata""."
