,MetadataField,Metadata
0,NSGL Document #:,CUIMR-N-74-001
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"California Sea Grant Marine Advisory Programs Newsletter (February, April, May, July, September, October, November 1974)"
3,Author:,"Dewees, Christopher M."
4,,"Price, Robert J."
5,Publication Year :,1974
6,Publisher:,University of California Cooperative Extension
7,# Pages / Video Length:,35
8,Publication Type:,periodicals
9,Program Report #:,74-1
10,,74-2
11,,74-3
12,,74-4
13,,74-5
14,,74-6
15,,74-7
16,Abstract:,"The Marine Advisory Program develops communication lines between researchers and the marine resource users. Input from marine resource users helps define research priorities while advisory publications, workshops and personal contact extend useful information to the user. The Sea Grant Marine Advisory Program is a part of the University of California Cooperative Extension system."
