,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-95-003
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Insulin-like growth factor I gene expression during parr-smolt transformation of coho salmon
3,Author:,"Sakamoto, Tatsuya"
4,,"Hirano, Tetsuya"
5,,"Madsen, Steffen S."
6,,"Nishioka, Richard S."
7,,"Bern, Howard A."
8,Publication Year :,1995
9,Source Citation:,"""Zoological Science,"" 12:249-252, 1995."
10,# Pages / Video Length:,4
11,Publication Type:,reprints (peer-reviewed)
12,Project #:,R/F-145
13,Abstract:,"The status of insulin-like growth factor I (IGF-I) mRNA in the liver and gill of coho salmon (""Oncorhynchus kisutch"") during the parr-smolt transformation (smoltification​) was examined in relation to changes in plasma levels of thyroxine, cortisol, growth hormone and somatolactin. The results suggest specific roles for IGF-I expression in liver and gill during salmonid smoltification, and the possible involvement of signals other than GH in regulation of IGF-I gene expression."
