,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-95-015
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"A novel chlorinated ketide amino acid, herbamide A, from the marine sponge ""Dysidea herbacea"""
3,Author:,"Clark, William D."
4,,"Crews, Phillip"
5,Publication Year :,1995
6,Source Citation:,"""Tetrahedron Letters,"" 36(8):1185-​1188, 1995."
7,# Pages / Video Length:,4
8,Publication Type:,reprints (peer-reviewed)
9,Project #:,R/MP-56
10,Abstract:,"The morphology and pigmentation of ""Dysidea herbacea"", a common Indo-Pacific sponge, vary considerably; some specimens are heavily laden with symbionts that include cyanobacteria and/or rod-shaped bacteria, while others appear to be devoid of prokaryotic microorganisms altogether. A collection of this sponge containing cyanobacterial symbionts, from Papua New Guinea, yielded a new ketide amino acid, herbamide A, along with the previously reported polychlorinated tetrapeptide, dysidenin."
